Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Hawlucha,79.3,701,fighting,flying,128.9,108.8,124,1738490,23.5,1498,Poison Jab,Flying Press,Aerial Ace,6,6,5,75000
Nidorina,79.3,30,poison,none,110.9,113.4,157,1975496,50,1480,Poison Sting,Poison Fang,Thunderbolt,5,7,3,50000
Palkia (Shadow),79.3,484,water,dragon,142.3,112.9,98,1574925,13.5,1498,Dragon Breath,Aqua Tail,Draco Meteor,12,22,20,100000
Skuntank (Shadow),79.3,435,poison,dark,121.7,95.2,157,1819546,23.5,1490,Poison Jab,Crunch,Trailblaze,7,7,3,50000
Machop (Shadow),79.2,66,fighting,none,127.7,81.5,157,1634495,50,1445,Karate Chop,Cross Chop,Brick Break,4,5,3,50000
Pelipper,79.2,279,water,flying,123.3,128.7,114,1809463,26,1496,Wing Attack,Weather Ball (Water),Hurricane,5,10,3,50000
Tauros (Aqua),79.2,128,fighting,water,127.8,123.1,111,1746363,20,1494,Double Kick,Aqua Jet,Trailblaze,4,4,3,50000
Ariados,79.1,168,bug,poison,124.7,102,141,1793573,34,1497,Poison Sting,Lunge,Trailblaze,5,5,1,10000
Cetitan,79.1,975,ice,none,120.7,75.9,203,1861103,18,1500,Powder Snow,Avalanche,Body Slam,6,5,3,50000
Ferrothorn (Shadow),79.1,598,grass,steel,107.3,155.1,125,2080828,24,1498,Bullet Seed,Power Whip,Thunder,4,5,3,75000
Glalie,79.1,362,ice,none,115.2,120.1,140,1937229,27,1498,Rollout,Avalanche,Shadow Ball,4,5,3,50000
Grimer (Shadow),79.1,88,poison,none,123.6,86,171,1818779,49,1500,Poison Jab,Sludge,Mud Bomb,6,6,3,50000
Venomoth,79.1,49,bug,poison,128.2,104.4,131,1752985,27.5,1499,Psywave,Poison Fang,Bug Buzz,10,15,3,50000
Vespiquen,79.1,416,bug,flying,109.1,143.3,131,2049009,28.5,1500,Poison Sting,X-Scissor,Power Gem,5,6,3,50000
Decidueye,79,724,grass,ghost,127.8,115.3,118,1739336,20,1492,Astonish,Frenzy Plant,Spirit Shackle,5,4,3,10000
Magmortar (Shadow),79,467,fire,none,141.4,103.4,108,1578615,17.5,1500,Karate Chop,Fire Punch,Thunderbolt,5,7,5,75000
Piloswine,79,221,ice,ground,121.1,98.2,155,1842165,24,1497,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Avalugg,78.9,713,ice,none,112.9,142.5,124,1994682,17.5,1500,Ice Fang,Avalanche,Body Slam,8,6,3,50000
Bellossom (Shadow),78.9,182,grass,none,115.7,132.9,126,1937741,24.5,1499,Bullet Seed,Leaf Blade,Dazzling Gleam,3,5,3,50000
Empoleon,78.9,395,water,steel,125.8,115.9,122,1777988,19,1500,Metal Claw,Hydro Cannon,Drill Peck,6,6,3,10000
Hariyama,78.9,297,fighting,none,125.6,75.5,186,1764581,19.5,1492,Force Palm,Upper Hand,Heavy Slam,4,5,3,50000
Salazzle,78.9,758,poison,fire,146.6,90.9,114,1518532,22,1492,Incinerate,Poison Fang,Dragon Pulse,2,3,3,50000
Machop,78.8,66,fighting,none,127.7,81.5,157,1634495,50,1445,Karate Chop,Cross Chop,Return,4,8,3,50000
Vullaby,78.8,629,dark,flying,100.8,129.4,157,2048662,50,1437,Air Slash,Brave Bird,Foul Play,7,5,5,75000
Amaura (Shadow),78.7,698,rock,ice,114.3,104.2,164,1952869,50,1497,Powder Snow,Weather Ball (Ice),Thunderbolt,5,7,5,75000
Gourgeist (Small),78.7,711,ghost,grass,117,153.4,106,1903085,24.5,1495,Hex,Shadow Ball,Seed Bomb,5,4,5,75000
Marshtomp,78.7,259,water,ground,120.3,108.9,142,1860776,35,1498,Mud Shot,Mud Bomb,Surf,5,6,3,10000
Skarmory (Shadow),78.7,227,steel,flying,106.2,163.1,122,2113576,27,1499,Steel Wing,Brave Bird,Sky Attack,10,10,5,75000
Spinda,78.7,327,normal,none,110.1,110.1,142,1720678,50,1380,Sucker Punch,Rock Tomb,Icy Wind,8,7,3,50000
Empoleon (Shadow),78.6,395,water,steel,125.8,115.9,122,1777988,19,1500,Metal Claw,Hydro Cannon,Drill Peck,6,6,3,10000
Golett (Shadow),78.6,622,ground,ghost,119.3,89.9,141,1512725,50,1344,Mud Slap,Shadow Punch,Brick Break,4,4,5,75000
Hippopotas (Shadow),78.6,449,ground,none,115.3,111.1,152,1946522,49,1498,Sand Attack,Rock Tomb,Dig,13,13,3,50000
Magneton (Shadow),78.6,82,electric,steel,144.7,112.8,95,1550755,22,1500,Thunder Shock,Discharge,Magnet Bomb,5,5,3,50000
Rapidash (Galarian),78.6,78,psychic,fairy,134.7,110.9,111,1658326,22,1498,Fairy Wind,Body Slam,Wild Charge,4,5,3,50000
Dragapult,78.5,887,dragon,ghost,143.6,97.3,112,1564692,15.5,1499,Astonish,Breaking Swipe,Shadow Ball,4,6,5,75000
Dubwool,78.5,832,normal,none,111,141.7,128,2013564,26,1499,Double Kick,Body Slam,Payback,3,5,3,10000
Flygon,78.5,330,ground,dragon,129.2,109.6,123,1740871,21,1499,Dragon Tail,Scorching Sands,Dragon Claw,6,4,5,75000
Lucario,78.5,448,fighting,steel,145.8,95.6,110,1532231,20.5,1494,Force Palm,Thunder Punch,Shadow Ball,4,6,5,75000
Pumpkaboo (Large),78.5,710,ghost,grass,113.4,115.1,133,1736900,50,1406,Astonish,Grass Knot,Foul Play,5,4,5,75000
Staravia,78.5,397,normal,flying,131.9,91.6,135,1631281,50,1468,Quick Attack,Brave Bird,Fly,7,6,1,10000
Dewott (Shadow),78.4,502,water,none,124.2,98.6,147,1800321,33.5,1498,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Marshtomp (Shadow),78.4,259,water,ground,121.2,109.9,139,1851275,33.5,1499,Mud Shot,Mud Bomb,Surf,5,6,3,10000
Venomoth (Shadow),78.4,49,bug,poison,128.2,104.4,131,1752985,27.5,1499,Psywave,Poison Fang,Bug Buzz,10,15,3,50000
Oranguru,78.3,765,normal,psychic,110.9,131.2,139,2021720,22.5,1499,Confusion,Brutal Swing,Trailblaze,3,4,3,75000
Drifloon (Shadow),78.2,425,ghost,flying,110.9,79.8,186,1646946,50,1353,Hex,Icy Wind,Shadow Ball,4,5,5,75000
Mantine,78.2,226,water,flying,106.2,163.1,122,2113576,27,1499,Wing Attack,Aerial Ace,Ice Beam,6,8,5,75000
Nidoqueen,78.2,31,poison,ground,117.8,116.5,139,1908186,22,1499,Poison Jab,Earth Power,Poison Fang,8,6,3,50000
Barbaracle,78.1,689,rock,water,120.4,133.1,115,1841752,20.5,1492,Mud Slap,Cross Chop,Stone Edge,4,6,3,50000
Dartrix,78.1,723,grass,flying,112.3,116.8,152,1993822,34.5,1498,Leafage,Brave Bird,Seed Bomb,8,7,3,10000
Oinkologne (Female),78.1,916,normal,none,110.9,110.3,166,2029519,22.5,1500,Tackle,Body Slam,Trailblaze,12,15,1,10000
Tyrunt (Shadow),78.1,696,rock,dragon,127.6,106.3,129,1749486,39.5,1499,Dragon Tail,Dragon Claw,Ancient Power,4,5,5,75000
Wartortle (Shadow),78.1,8,water,none,107.9,137.8,139,2067932,48,1496,Water Gun,Aqua Jet,Ice Beam,14,19,3,10000
Forretress (Shadow),78,205,bug,steel,110.2,141.6,130,2028758,25,1496,Volt Switch,Rock Tomb,Earthquake,4,5,5,75000
Gengar (Shadow),78,94,ghost,poison,156.6,94.3,97,1433181,19,1500,Shadow Claw,Shadow Punch,Sludge Bomb,5,7,3,50000
Greedent,78,820,normal,none,107.5,110.7,175,2083197,23.5,1498,Mud Shot,Body Slam,Trailblaze,5,6,1,10000
Nidoqueen (Shadow),78,31,poison,ground,117.8,116.5,139,1908186,22,1499,Poison Jab,Earth Power,Poison Fang,8,6,3,50000
Castform,77.9,351,normal,none,113.4,119.6,146,1979669,38.5,1499,Hex,Weather Ball (Rock),Energy Ball,3,5,5,75000
Magnezone (Shadow),77.9,462,electric,steel,134.9,120.1,102,1652719,17,1496,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Poliwrath,77.9,62,water,fighting,116.5,119.7,138,1924689,22,1500,Counter,Scald,Icy Wind,9,8,3,50000
Castform (Snowy),77.8,351,ice,none,113.4,119.6,146,1979669,38.5,1499,Powder Snow,Weather Ball (Ice),Blizzard,5,10,5,75000
Cresselia (Shadow),77.8,488,psychic,none,93.2,159.3,161,2389933,19.5,1492,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Nidorina (Shadow),77.8,30,poison,none,110.9,113.4,157,1975496,50,1480,Poison Sting,Poison Fang,Dig,5,6,3,50000
Scizor (Shadow),77.8,212,bug,steel,137.9,110.3,106,1612512,18.5,1497,Fury Cutter,Night Slash,Trailblaze,9,12,5,75000
Tapu Fini,77.7,788,water,fairy,115.3,155.3,108,1934126,20,1498,Water Gun,Surf,Nature's Madness,15,17,20,100000
Charizard (Shadow),77.6,6,fire,flying,132.2,108.3,117,1674892,19,1488,Fire Spin,Blast Burn,Dragon Claw,5,4,3,10000
Sneasler (Shadow),77.6,903,fighting,poison,146,95.3,110,1529893,17,1495,Shadow Claw,Close Combat,Aerial Ace,6,5,5,75000
Bewear,77.5,760,normal,fighting,130.4,85.6,154,1717970,18,1497,Shadow Claw,Superpower,Stomp,5,5,1,10000
Dugtrio (Alolan) (Shadow),77.5,51,ground,steel,148.9,111.5,90,1494460,29,1497,Mud Slap,Mud Bomb,Iron Head,4,5,3,50000
Sneasler,77.5,903,fighting,poison,146,95.3,110,1529893,17,1495,Shadow Claw,Close Combat,Aerial Ace,6,5,5,75000
Crocalor,77.4,910,fire,none,119.8,106.3,146,1858803,28.5,1496,Incinerate,Crunch,Flamethrower,3,3,3,10000
Munchlax,77.4,446,normal,none,104,95.2,218,2158275,31,1499,Tackle,Body Slam,Bulldoze,12,15,5,10000
Obstagoon (Shadow),77.4,862,dark,normal,112.6,126.7,138,1969669,21,1494,Counter,Cross Chop,Night Slash,6,6,3,10000
Vaporeon,77.4,134,water,none,119,97.2,163,1886587,17.5,1499,Water Gun,Aqua Tail,Last Resort,12,19,5,75000
Arcanine (Shadow),77.3,59,fire,none,132.7,104,122,1683972,18.5,1497,Fire Fang,Wild Charge,Psychic Fangs,8,6,3,50000
Furfrou,77.3,676,normal,none,116.6,122.9,134,1919933,27,1500,Sucker Punch,Surf,Grass Knot,7,8,5,75000
Mantyke,77.3,458,water,flying,100.8,163,120,1972572,50,1411,Bubble,Aerial Ace,Water Pulse,4,5,5,10000
Rapidash,77.2,78,fire,none,134.7,110.9,111,1658326,22,1498,Incinerate,Flame Charge,Wild Charge,3,3,3,50000
Grimer (Alolan),77.1,88,poison,dark,123.6,86,171,1818779,49,1500,Poison Jab,Crunch,Sludge Bomb,7,8,3,50000
Mawile,77.1,303,steel,fairy,125.9,121.2,117,1784529,38.5,1500,Fairy Wind,Iron Head,Play Rough,6,7,5,75000
Staravia (Shadow),77.1,397,normal,flying,131.9,91.6,135,1631281,50,1468,Quick Attack,Brave Bird,Fly,7,6,1,10000
Ampharos (Shadow),77,181,electric,none,127.4,106.8,129,1754935,19.5,1499,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Cacturne,77,332,grass,dark,148.9,83.5,121,1505536,23.5,1498,Sucker Punch,Trailblaze,Dynamic Punch,7,7,3,50000
Farfetch'd,77,83,normal,flying,116.8,109.2,131,1671469,50,1397,Fury Cutter,Leaf Blade,Aerial Ace,9,10,3,50000
Relicanth,77,369,water,rock,105.2,137.5,147,2126096,22.5,1498,Water Gun,Aqua Tail,Ancient Power,12,15,5,75000
Scizor,77,212,bug,steel,137.9,110.3,106,1612512,18.5,1497,Fury Cutter,Night Slash,Trailblaze,9,12,5,75000
Staraptor,77,398,normal,flying,140.4,90.8,124,1581461,19.5,1492,Quick Attack,Fly,Close Combat,6,6,1,10000
Starmie,77,121,water,psychic,132.2,121.8,104,1675198,21,1488,Psywave,Surf,Power Gem,12,13,3,50000
Arcanine,76.9,59,fire,none,132.7,104,122,1683972,18.5,1497,Fire Fang,Wild Charge,Psychic Fangs,8,6,3,50000
Cacturne (Shadow),76.9,332,grass,dark,148.9,83.5,121,1505536,23.5,1498,Sucker Punch,Trailblaze,Dynamic Punch,7,7,3,50000
Incineroar,76.9,727,fire,dark,125.8,106.9,132,1775070,18.5,1498,Snarl,Darkest Lariat,Blast Burn,5,4,3,10000
Ledian,76.9,166,bug,flying,101.9,161.2,134,2201440,49,1500,Counter,Dynamic Punch,Aerial Ace,8,7,1,10000
Ledian (Shadow),76.9,166,bug,flying,101.9,161.2,134,2201440,49,1500,Counter,Dynamic Punch,Aerial Ace,8,7,1,10000
Magmar,76.9,126,fire,none,136.6,107.5,112,1645117,23.5,1499,Karate Chop,Fire Punch,Scorching Sands,5,6,5,75000
Snorlax (Shadow),76.9,143,normal,none,108.4,101.7,187,2061936,17.5,1498,Lick,Body Slam,Superpower,12,14,5,75000
Druddigon,76.8,621,dragon,none,131.4,110.5,117,1699459,20,1498,Dragon Tail,Dragon Claw,Night Slash,4,4,5,75000
Gengar,76.7,94,ghost,poison,156.6,94.3,97,1433181,19,1500,Shadow Claw,Shadow Punch,Sludge Bomb,5,7,3,50000
Heatran (Shadow),76.7,485,fire,steel,131.8,116,111,1696227,14.5,1497,Fire Spin,Magma Storm,Stone Edge,4,6,20,100000
Amaura,76.6,698,rock,ice,114.3,104.2,164,1952869,50,1497,Powder Snow,Weather Ball (Ice),Thunderbolt,5,7,5,75000
Ampharos,76.6,181,electric,none,127.4,106.8,129,1754935,19.5,1499,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Fraxure,76.6,611,dragon,none,145.5,89.3,119,1545235,24.5,1499,Dragon Tail,Dragon Claw,Aqua Tail,4,4,5,75000
Rhyperior (Shadow),76.6,464,ground,rock,126.8,105.5,132,1766090,15,1498,Mud Slap,Breaking Swipe,Rock Wrecker,4,5,3,50000
Sealeo,76.6,364,ice,water,108.6,113.2,167,2053854,36.5,1497,Powder Snow,Water Pulse,Body Slam,7,5,3,50000
Tentacruel,76.6,73,water,poison,110.1,139.9,132,2032660,23.5,1496,Poison Jab,Acid Spray,Scald,7,8,3,50000
Bibarel (Shadow),76.5,400,normal,water,124.2,97.7,149,1807978,30.5,1499,Rollout,Surf,Hyper Fang,4,4,1,10000
Grafaiai,76.5,945,poison,normal,134.9,106.5,115,1651372,24.5,1497,Mud Slap,Poison Fang,Sludge Bomb,4,5,3,50000
Politoed,76.5,186,water,none,114.7,121.7,140,1954251,23,1498,Mud Shot,Weather Ball (Water),Earthquake,5,9,3,50000
Shiftry,76.5,275,grass,dark,134.2,87.7,142,1670632,24,1497,Snarl,Leaf Blade,Foul Play,3,4,3,50000
Wailord (Shadow),76.5,321,water,none,119.6,66.8,235,1876670,25,1500,Rollout,Surf,Hyper Beam,4,7,1,10000
Dugtrio (Alolan),76.4,51,ground,steel,148.9,111.5,90,1494460,29,1497,Mud Slap,Mud Bomb,Iron Head,4,5,3,50000
Granbull (Shadow),76.4,210,fairy,none,135.3,87.7,139,1650182,22,1494,Charm,Close Combat,Crunch,8,8,3,50000
Mawile (Shadow),76.4,303,steel,fairy,125.9,121.2,117,1784529,38.5,1500,Fairy Wind,Iron Head,Play Rough,6,7,5,75000
Shiinotic,76.4,756,grass,fairy,116.8,132.3,124,1915843,30.5,1497,Astonish,Moonblast,Seed Bomb,6,5,3,50000
Staraptor (Shadow),76.4,398,normal,flying,140.4,90.8,124,1581461,19.5,1492,Quick Attack,Fly,Close Combat,6,6,1,10000
Electabuzz (Shadow),76.3,125,electric,none,132.8,111.4,114,1685681,23.5,1500,Thunder Shock,Thunder Punch,Thunderbolt,5,7,5,75000
Tyrunt,76.3,696,rock,dragon,127.6,106.3,129,1749486,39.5,1499,Dragon Tail,Dragon Claw,Ancient Power,4,5,5,75000
Charizard,76.2,6,fire,flying,132.2,108.3,117,1674892,19,1488,Fire Spin,Blast Burn,Dragon Claw,5,4,3,10000
Grimer (Alolan) (Shadow),76.2,88,poison,dark,123.6,86,171,1818779,49,1500,Poison Jab,Crunch,Sludge Bomb,7,8,3,50000
Beedrill,76.1,15,bug,poison,127.6,106.2,129,1749201,31,1494,Poison Jab,X-Scissor,Drill Run,6,7,1,10000
Magmortar,76.1,467,fire,none,141.4,103.4,108,1578615,17.5,1500,Karate Chop,Fire Punch,Thunderbolt,5,7,5,75000
Muk (Shadow),76.1,89,poison,none,117.3,111.3,146,1906470,20.5,1497,Poison Jab,Thunder Punch,Dark Pulse,6,8,3,50000
Passimian,76.1,766,fighting,none,129.9,100.5,132,1723475,18.5,1496,Counter,Brutal Swing,Brick Break,6,7,3,75000
Meowscarada,76,908,grass,dark,141.6,95,118,1586931,20,1500,Leafage,Night Slash,Frenzy Plant,5,7,3,10000
Noctowl,76,164,normal,flying,105.3,120.2,167,2113724,28,1494,Wing Attack,Sky Attack,Night Shade,8,7,1,10000
Servine,76,496,grass,none,107.2,137.4,142,2092314,49.5,1500,Vine Whip,Grass Knot,Wrap,7,6,3,10000
Sylveon,76,700,fairy,none,118.9,121.2,131,1888899,18.5,1498,Charm,Psyshock,Moonblast,7,10,5,75000
Lileep,75.9,345,rock,grass,100.8,138.6,151,2111110,50,1460,Bullet Seed,Ancient Power,Grass Knot,4,4,3,50000
Metang,75.9,375,steel,psychic,108.9,145.5,129,2043486,35,1494,Metal Claw,Psyshock,Return,6,10,5,75000
Mienshao,75.9,620,fighting,none,156.5,84.8,106,1407427,20,1486,Force Palm,Brick Break,Brutal Swing,4,4,3,50000
Pumpkaboo (Average),75.9,710,ghost,grass,114.3,116,126,1669772,50,1381,Astonish,Grass Knot,Foul Play,5,4,5,75000
Aromatisse,75.8,683,fairy,none,116.5,108,153,1924550,24,1497,Charm,Moonblast,Thunderbolt,10,10,3,50000
Golem (Alolan) (Shadow),75.8,76,rock,electric,125.2,121.7,117,1782513,19,1497,Rollout,Wild Charge,Rock Blast,4,4,1,10000
Obstagoon,75.8,862,dark,normal,112.6,126.7,138,1969669,21,1494,Counter,Night Slash,Cross Chop,6,6,3,10000
Raticate (Alolan) (Shadow),75.8,20,dark,normal,107.5,130.7,148,2078413,37,1496,Quick Attack,Crunch,Hyper Beam,6,10,1,10000
Tauros (Combat),75.8,128,fighting,none,127.8,123.1,111,1746363,20,1494,Double Kick,Close Combat,Trailblaze,4,4,3,50000
Tentacruel (Shadow),75.8,73,water,poison,110.1,139.9,132,2032660,23.5,1496,Poison Jab,Acid Spray,Scald,7,8,3,50000
Drifloon,75.7,425,ghost,flying,110.9,79.8,186,1646946,50,1353,Hex,Icy Wind,Shadow Ball,4,5,5,75000
Magneton,75.7,82,electric,steel,144.7,112.8,95,1550755,22,1500,Thunder Shock,Discharge,Magnet Bomb,5,5,3,50000
Pawniard,75.7,624,dark,steel,132,107.8,118,1678084,49,1492,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Beedrill (Shadow),75.6,15,bug,poison,127.6,106.2,129,1749201,31,1494,Poison Jab,X-Scissor,Drill Run,6,7,1,10000
Celesteela,75.6,797,steel,flying,119.6,119,131,1864503,18,1495,Air Slash,Body Slam,Iron Head,4,6,20,100000
Farfetch'd (Galarian),75.6,83,fighting,none,137.9,97.8,120,1618657,36.5,1494,Fury Cutter,Leaf Blade,Brave Bird,9,14,3,50000
Kecleon,75.6,352,normal,none,115.6,142.2,117,1923248,27.5,1495,Sucker Punch,Aerial Ace,Ice Beam,6,8,5,75000
Dugtrio (Shadow),75.5,51,ground,none,136.4,120.5,99,1627049,41.5,1495,Mud Slap,Mud Bomb,Stone Edge,4,6,3,50000
Haunter,75.5,93,ghost,poison,161.2,85.5,100,1378532,28,1493,Shadow Claw,Shadow Punch,Ice Punch,5,5,3,50000
Conkeldurr (Shadow),75.4,534,fighting,none,134.6,93.3,132,1657948,16.5,1495,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Aipom (Shadow),75.3,190,normal,none,126.1,105.2,134,1778842,49,1500,Astonish,Swift,Aerial Ace,4,4,3,50000
Muk (Alolan),75.3,89,poison,dark,117.3,111.3,146,1906470,20.5,1497,Poison Jab,Dark Pulse,Acid Spray,8,7,3,50000
Victreebel,75.3,71,grass,poison,135.8,94.8,128,1648364,23,1500,Magical Leaf,Leaf Blade,Sludge Bomb,4,5,3,50000
Vigoroth (Shadow),75.3,288,normal,none,117.7,112.7,144,1909363,28.5,1499,Counter,Body Slam,Rock Slide,6,8,5,75000
Bronzong,75.2,437,steel,psychic,111.3,151.8,119,2010401,25.5,1498,Confusion,Psyshock,Payback,4,5,3,50000
Golett,75.2,622,ground,ghost,119.3,89.9,141,1512725,50,1344,Mud Slap,Shadow Punch,Brick Break,4,4,5,75000
Mamoswine,75.2,473,ice,ground,136.2,87.4,137,1630185,16.5,1491,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Mamoswine (Shadow),75.2,473,ice,ground,136.2,87.4,137,1630185,16.5,1491,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Servine (Shadow),75.2,496,grass,none,107.2,137.4,142,2092314,49.5,1500,Vine Whip,Grass Knot,Leaf Tornado,7,5,3,10000
Quilladin,75.1,651,grass,none,115.4,130,129,1935329,35.5,1495,Vine Whip,Body Slam,Energy Ball,5,7,3,10000
Rhydon (Shadow),75.1,112,ground,rock,126.7,102.4,136,1765046,17,1498,Mud Slap,Breaking Swipe,Stone Edge,4,6,3,50000
Seaking,75.1,119,water,none,123.1,105.9,140,1825075,26.5,1500,Poison Jab,Drill Run,Icy Wind,7,7,3,50000
Togekiss,75.1,468,fairy,flying,124.8,125.3,114,1783452,16.5,1495,Charm,Psyshock,Aura Sphere,7,10,3,50000
Galvantula,75,596,bug,electric,139,93.8,124,1615746,25.5,1499,Volt Switch,Discharge,Lunge,3,3,3,50000
Haxorus,75,612,dragon,none,151.1,95.7,102,1475018,15,1496,Dragon Tail,Breaking Swipe,Surf,4,5,5,75000
Bibarel,74.9,400,normal,water,124.2,97.7,149,1807978,30.5,1499,Rollout,Surf,Hyper Fang,4,4,1,10000
Gardevoir (Shadow),74.9,282,psychic,fairy,137.2,114.5,104,1633015,18,1498,Charm,Triple Axel,Shadow Ball,8,10,5,75000
Muk (Alolan) (Shadow),74.9,89,poison,dark,117.3,111.3,146,1906470,20.5,1497,Poison Jab,Dark Pulse,Acid Spray,8,7,3,50000
Snorlax,74.9,143,normal,none,108.4,101.7,187,2061936,17.5,1498,Lick,Body Slam,Superpower,12,14,5,75000
Grovyle,74.8,253,grass,none,137.4,101.7,117,1633904,37.5,1499,Quick Attack,Leaf Blade,Aerial Ace,5,5,3,10000
Ivysaur,74.8,2,grass,poison,118.6,121.7,130,1876886,36.5,1493,Vine Whip,Power Whip,Sludge Bomb,7,7,3,10000
Kangaskhan,74.8,115,normal,none,115.9,112.8,148,1934823,22,1500,Mud Slap,Crunch,Stomp,5,4,3,50000
Muk,74.8,89,poison,none,117.3,111.3,146,1906470,20.5,1497,Poison Jab,Thunder Punch,Dark Pulse,6,8,3,50000
Victreebel (Shadow),74.8,71,grass,poison,135.8,94.8,128,1648364,23,1500,Magical Leaf,Leaf Blade,Acid Spray,4,5,3,50000
Crustle (Shadow),74.7,558,bug,rock,120.9,134.1,114,1848465,22,1499,Fury Cutter,X-Scissor,Rock Slide,10,12,1,10000
Frillish,74.6,592,water,ghost,109.2,125.2,135,1846427,50,1421,Hex,Night Shade,Ice Beam,4,5,3,50000
Heatran,74.6,485,fire,steel,131.9,116.4,110,1689500,15,1494,Fire Spin,Magma Storm,Stone Edge,4,6,20,100000
Kingambit,74.6,983,dark,steel,126.8,112.8,123,1758613,15,1493,Snarl,Foul Play,Focus Blast,4,6,5,75000
Rhyperior,74.6,464,ground,rock,126.8,105.5,132,1766090,15,1498,Mud Slap,Breaking Swipe,Rock Wrecker,4,5,3,50000
Spritzee,74.6,682,fairy,none,105,107.6,168,1898008,50,1415,Charm,Thunderbolt,Draining Kiss,10,10,3,50000
Bayleef,74.5,153,grass,none,105.6,141.6,141,2107468,49.5,1494,Magical Leaf,Ancient Power,Energy Ball,5,6,3,10000
Crustle,74.5,558,bug,rock,120.9,134.1,114,1848465,22,1499,Fury Cutter,X-Scissor,Rock Slide,10,12,1,10000
Golem (Alolan),74.5,76,rock,electric,125.2,121.7,117,1782513,19,1497,Rollout,Wild Charge,Rock Blast,4,4,1,10000
Purugly (Shadow),74.5,432,normal,none,125.5,105.5,133,1762021,28.5,1489,Shadow Claw,Aerial Ace,Thunder,5,8,3,50000
Toxtricity,74.5,849,electric,poison,140.8,94.3,119,1579507,21,1497,Poison Jab,Wild Charge,Power-Up Punch,7,5,5,75000
Hypno,74.4,97,psychic,none,103.7,140.8,148,2160673,27.5,1499,Confusion,Shadow Ball,Thunder Punch,5,4,3,50000
Thundurus (Incarnate),74.4,642,electric,flying,147.6,97.1,106,1519654,16.5,1500,Thunder Shock,Thunder Punch,Crunch,5,5,20,100000
Leafeon,74.3,470,grass,none,128.1,133.3,102,1742118,18.5,1496,Quick Attack,Leaf Blade,Last Resort,5,7,5,75000
Wormadam (Trash),74.3,413,bug,steel,105.2,150.9,134,2126928,42.5,1500,Confusion,Bug Buzz,Iron Head,5,5,1,10000
Rufflet,74.2,627,normal,flying,126.3,91.1,153,1759870,46,1492,Wing Attack,Brave Bird,Fly,8,7,5,75000
Scyther (Shadow),74.2,123,bug,flying,134.9,110.7,111,1657053,20.5,1496,Fury Cutter,Aerial Ace,Night Slash,10,9,5,75000
Baxcalibur,74.1,998,dragon,ice,136.2,96.2,125,1638843,15.5,1495,Ice Fang,Avalanche,Dragon Claw,8,6,5,75000
Golbat (Shadow),74.1,42,poison,flying,118.7,113.7,140,1888899,29,1498,Wing Attack,Poison Fang,Shadow Ball,6,8,1,10000
Lileep (Shadow),74.1,345,rock,grass,100.8,138.6,151,2111110,50,1460,Bullet Seed,Ancient Power,Grass Knot,4,4,3,50000
Conkeldurr,74,534,fighting,none,134.6,93.3,132,1657948,16.5,1495,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Hitmontop,74,237,fighting,none,121.7,151.3,100,1841514,26.5,1500,Counter,Close Combat,Triple Axel,8,8,5,75000
Slowbro (Galarian),74,80,poison,psychic,119.1,108.4,145,1871629,22.5,1493,Poison Jab,Scald,Brutal Swing,8,5,3,50000
Tangrowth,74,465,grass,none,121.8,112,135,1842421,18.5,1498,Vine Whip,Power Whip,Rock Slide,7,6,3,50000
Golbat,73.9,42,poison,flying,118.7,113.7,140,1888899,29,1498,Wing Attack,Poison Fang,Shadow Ball,6,8,1,10000
Pidgeot (Shadow),73.9,18,normal,flying,117.2,113.8,143,1905836,26,1494,Gust,Brave Bird,Aerial Ace,5,4,1,10000
Pumpkaboo (Small),73.9,710,ghost,grass,115.1,116.8,119,1600115,50,1359,Astonish,Grass Knot,Foul Play,5,4,5,75000
Sceptile (Shadow),73.9,254,grass,none,136.9,108.5,110,1633945,19.5,1497,Bullet Seed,Leaf Blade,Earthquake,3,5,3,10000
Sirfetch'd,73.9,865,fighting,none,145.9,107.4,98,1536689,18.5,1499,Counter,Leaf Blade,Night Slash,6,6,3,50000
Golduck (Shadow),73.8,55,water,none,125.5,112.2,127,1787063,22.5,1499,Water Gun,Cross Chop,Liquidation,12,15,3,50000
Gyarados (Shadow),73.8,130,water,flying,130.8,108,121,1708726,16.5,1498,Waterfall,Aqua Tail,Crunch,5,6,1,10000
Pyroar,73.8,668,fire,normal,135,98,125,1653456,20,1496,Incinerate,Flame Charge,Dark Pulse,3,3,3,10000
